Age,Income,City,Vehicle_Budget,Driving_Habits,Environmental_Concern,Will_Buy_EV
21.0,1413944.0,Hyderabad,526519,Low,3,0
49.0,694496.0,Mumbai,1667965,Medium,4,1
49.0,219455.0,Bangalore,1760890,Low,4,1
31.0,934184.0,Delhi,700624,Medium,2,0
29.0,1713715.0,Delhi,775431,Low,2,0
63.0,1480473.0,Hyderabad,631213,Medium,3,0
30.0,632509.0,Pune,893964,Medium,4,0
34.0,1741222.0,Mumbai,1713066,Medium,3,0
35.0,812840.0,Bangalore,654298,High,5,1
36.0,1032548.0,Pune,1172622,Low,4,1
45.0,582605.0,Pune,876491,Low,5,1
21.0,764772.0,Bangalore,878905,Medium,5,1
31.0,1147719.0,Bangalore,658455,High,4,0
45.0,1592358.0,Bangalore,904500,Medium,2,1
42.0,858764.0,Bangalore,555752,Low,3,1
37.0,368332.0,Delhi,1551054,Low,1,1
51.0,1349223.0,Pune,1286944,Medium,1,0
57.0,1838506.0,Pune,479307,Medium,4,1
22.0,1984667.0,Delhi,1098405,Medium,2,1
57.0,1032441.0,Pune,1133408,Low,2,0
22.0,1210193.0,Bangalore,1809589,Medium,2,0
49.0,1377400.0,Mumbai,1328853,Medium,1,1
20.0,973202.0,Pune,317804,Low,5,0
49.0,1016037.0,Mumbai,388613,Medium,1,0
64.0,1883743.0,Mumbai,1657996,High,2,0
51.0,1893691.0,Delhi,1373256,Low,1,1
47.0,467724.0,Hyderabad,623111,Medium,1,1
40.0,1101334.0,Pune,316862,Medium,3,1
32.0,467544.0,Delhi,911726,Low,4,0
46.0,1943579.0,Delhi,1584529,Low,5,1
55.0,951545.0,Mumbai,470625,High,3,0
26.0,1245962.0,Pune,499646,Medium,4,1
41.0,327319.0,Delhi,1408889,Medium,2,1
29.0,712193.0,Bangalore,464033,Medium,3,0
58.0,1727965.0,Delhi,1117994,Low,4,0
34.0,306960.0,Bangalore,1347328,Low,3,0
34.0,239015.0,Hyderabad,981425,Low,1,0
23.0,1582433.0,Bangalore,1725466,Medium,1,1
51.0,928165.0,Bangalore,1661758,Medium,3,0
42.0,4529912.0,Mumbai,1294841,Low,3,0
25.0,345109.0,Delhi,1599558,High,5,1
43.0,677508.0,Hyderabad,1940980,Medium,2,0
39.0,1133671.0,Delhi,1440656,High,1,1
56.0,1337330.0,Bangalore,804399,Low,3,1
39.0,421775.0,Bangalore,886566,Medium,4,0
31.0,1553868.0,Delhi,1983413,High,2,1
52.0,927513.0,Hyderabad,1249958,Medium,4,1
47.0,876894.0,Hyderabad,1460513,High,2,1
27.0,946355.0,Mumbai,1140228,Medium,4,0
20.0,1109222.0,Bangalore,536999,High,1,0
56.0,1305455.0,Bangalore,1939275,High,3,0
41.0,319894.0,Mumbai,1556838,Low,3,0
25.0,790127.0,Delhi,491141,Low,5,1
40.0,1278332.0,Bangalore,891020,High,3,0
51.0,868043.0,Delhi,1531509,Medium,1,0
54.0,1429133.0,Hyderabad,1859211,High,2,0
34.0,1477879.0,Pune,742703,Medium,2,0
24.0,1652817.0,Mumbai,1782976,Medium,3,0
25.0,874075.0,Bangalore,1952770,Medium,4,0
44.0,1187601.0,Mumbai,1377093,Medium,3,1
59.0,691599.0,Hyderabad,656539,Low,2,0
48.0,695283.0,Hyderabad,497855,High,5,0
26.0,817231.0,Hyderabad,1212002,Medium,2,0
59.0,942476.0,Hyderabad,831399,Low,4,0
32.0,348188.0,Pune,1973054,Medium,4,1
57.0,761032.0,Delhi,1479958,Medium,5,1
37.0,324697.0,Delhi,1293800,Low,4,0
21.0,1729371.0,Pune,1501691,Low,3,1
27.0,1888936.0,Delhi,1270638,Medium,3,1
30.0,595340.0,Hyderabad,652624,High,2,0
52.0,436028.0,Delhi,401850,Low,1,0
57.0,893411.0,Mumbai,1337033,High,3,0
,1255752.0,Delhi,693018,Medium,3,1
39.0,1706610.0,Mumbai,389937,Medium,5,0
31.0,713611.0,Bangalore,972741,Medium,3,0
62.0,1398324.0,Mumbai,1119696,Medium,2,0
50.0,1293753.0,Mumbai,977429,Medium,5,1
46.0,1732088.0,Hyderabad,808867,Medium,3,0
51.0,1359199.0,Hyderabad,474036,High,2,1
29.0,1773861.0,Hyderabad,1981705,Low,5,0
22.0,652546.0,Mumbai,568054,Medium,1,1
64.0,1161273.0,Pune,1419596,Low,2,0
46.0,696184.0,Hyderabad,1787957,High,3,1
54.0,1234549.0,Hyderabad,1545760,Medium,5,1
50.0,844467.0,Mumbai,548920,Medium,1,0
34.0,447439.0,Bangalore,1119253,Low,2,0
35.0,1196157.0,Bangalore,676437,Low,1,1
32.0,844691.0,Delhi,1261896,Low,2,0
54.0,295287.0,Bangalore,1790395,Medium,3,1
30.0,1368150.0,Hyderabad,1643716,Low,2,0
40.0,980751.0,Pune,653034,Low,3,0
30.0,1370085.0,Delhi,1331998,High,2,0
49.0,1596167.0,Pune,1968629,Medium,5,0
54.0,1697757.0,Pune,1610645,Medium,2,0
41.0,1591864.0,Hyderabad,1557206,Medium,2,1
57.0,1441165.0,Mumbai,1021880,Low,4,1
50.0,556459.0,Mumbai,771412,High,4,1
33.0,688720.0,Mumbai,1897908,Low,2,0
43.0,1252666.0,Bangalore,777603,Medium,4,1
51.0,1666737.0,Mumbai,1129241,Low,3,0
55.0,203743.0,Hyderabad,988659,Medium,4,0
51.0,1279500.0,Bangalore,507835,Low,2,0
34.0,1389844.0,Mumbai,1542295,Low,1,1
62.0,1878176.0,Pune,504636,Medium,1,1
54.0,1579580.0,Hyderabad,1693201,Low,2,0
22.0,1158904.0,Hyderabad,1643577,Medium,2,0
35.0,940537.0,Delhi,338503,Low,1,0
24.0,1996954.0,Hyderabad,1544865,Low,5,0
40.0,429602.0,Pune,1606992,Low,4,0
29.0,1591119.0,Hyderabad,760044,Medium,5,0
38.0,1035227.0,Delhi,1663982,Low,3,0
44.0,1037985.0,Hyderabad,860837,Low,1,1
23.0,1757504.0,Hyderabad,943043,High,1,0
48.0,,Delhi,597303,High,5,0
38.0,355183.0,Hyderabad,1005730,Medium,3,0
62.0,1886430.0,Bangalore,883577,Medium,5,0
21.0,1506019.0,Hyderabad,1042435,Medium,3,1
29.0,1892832.0,Mumbai,1427316,Medium,2,1
62.0,261600.0,Mumbai,564396,Low,2,0
44.0,774310.0,Bangalore,965226,Low,1,0
39.0,1907135.0,Hyderabad,1083416,Medium,2,1
38.0,1037329.0,Pune,1517645,Medium,5,1
42.0,1024470.0,Hyderabad,1476237,High,3,0
43.0,323323.0,Mumbai,1081807,Medium,1,1
30.0,1434686.0,Delhi,1998509,High,2,1
53.0,1893142.0,Bangalore,1356129,Medium,1,0
47.0,1097486.0,Delhi,1415899,Medium,1,1
24.0,1518617.0,Pune,1077139,Low,3,0
24.0,,Hyderabad,681888,Medium,5,0
40.0,1355544.0,Pune,344810,High,5,0
31.0,1787756.0,Delhi,1717093,Low,4,0
23.0,1125775.0,Hyderabad,358719,High,5,1
61.0,1273391.0,Pune,762667,Medium,2,0
39.0,1032044.0,Mumbai,1789215,Low,4,0
57.0,1675149.0,Mumbai,1590596,High,4,0
44.0,668304.0,Bangalore,1741884,Medium,4,1
33.0,1002699.0,Mumbai,1031830,High,4,0
30.0,1004700.0,Mumbai,1116427,Medium,5,0
51.0,838751.0,Delhi,1053365,High,4,0
30.0,664151.0,Mumbai,1018317,Medium,2,1
37.0,1081779.0,Mumbai,957037,High,2,0
46.0,1439308.0,Delhi,1180210,Low,1,0
37.0,1445175.0,Mumbai,1239618,Medium,2,0
42.0,394451.0,Mumbai,1375633,Medium,1,0
,556686.0,Bangalore,493637,High,2,0
40.0,896631.0,Mumbai,1988953,Medium,4,1
63.0,1577332.0,Mumbai,1858086,Low,3,1
24.0,,Bangalore,1196884,High,4,1
42.0,1337333.0,Delhi,360753,High,5,0
60.0,609633.0,Mumbai,999391,High,1,0
,1084507.0,Pune,1670995,Low,3,0
60.0,496753.0,Delhi,1527529,Low,2,0
,1089217.0,Delhi,1844683,Medium,4,1
41.0,1502776.0,Mumbai,483937,High,1,1
38.0,1151406.0,Bangalore,1466395,Low,1,1
,1796509.0,Delhi,528140,Medium,2,0
26.0,1704665.0,Bangalore,481756,Low,1,1
23.0,1968494.0,Pune,1797479,Low,2,0
20.0,524377.0,Bangalore,899993,Low,2,1
34.0,1622163.0,Hyderabad,1929302,Medium,4,0
59.0,1403049.0,Bangalore,1186534,Low,1,0
31.0,,Delhi,1930178,Low,5,0
41.0,1716243.0,Bangalore,805302,Low,5,1
41.0,672650.0,Bangalore,743719,High,4,0
36.0,660665.0,Hyderabad,1641460,Low,4,0
48.0,564745.0,Hyderabad,739392,High,2,1
33.0,1734396.0,Mumbai,1227534,Low,5,0
39.0,1643734.0,Delhi,1031648,High,1,0
52.0,1924324.0,Mumbai,700267,Low,5,0
62.0,1111656.0,Hyderabad,356010,High,4,0
34.0,807539.0,Bangalore,950159,High,4,0
31.0,781330.0,Hyderabad,408159,High,2,0
59.0,1040172.0,Pune,1097021,Low,1,0
39.0,396945.0,Bangalore,443905,Medium,4,0
49.0,1819888.0,Mumbai,628278,High,1,0
57.0,1927386.0,Bangalore,1559551,High,5,0
22.0,1829829.0,Pune,1234146,High,2,1
47.0,472201.0,Hyderabad,1435067,High,5,1
45.0,948609.0,Delhi,733987,High,4,1
,995415.0,Delhi,945944,Medium,4,1
32.0,592613.0,Delhi,1605547,Low,1,1
32.0,744283.0,Hyderabad,1820535,Medium,4,1
21.0,314587.0,Delhi,1174528,Low,1,1
56.0,1481652.0,Pune,685411,Medium,3,0
57.0,946988.0,Hyderabad,819965,Low,4,1
21.0,670897.0,Delhi,555813,High,5,0
,1287462.0,Mumbai,1982992,Low,5,0
45.0,1599745.0,Hyderabad,605607,Low,1,1
30.0,689788.0,Hyderabad,633393,High,3,1
27.0,295149.0,Bangalore,1388655,High,4,0
63.0,818308.0,Delhi,1500052,Low,2,0
59.0,1775537.0,Mumbai,949093,Low,2,0
62.0,1152394.0,Pune,1157879,High,5,1
41.0,223466.0,Hyderabad,1483602,Medium,4,1
39.0,437626.0,Pune,1194555,High,2,0
27.0,1758542.0,Pune,1811640,Low,1,1
48.0,1823270.0,Pune,1969275,Low,4,0
59.0,596904.0,Bangalore,1141763,Low,5,0
45.0,1842148.0,Pune,1273435,High,3,1
49.0,960006.0,Delhi,842728,High,1,0
36.0,1101011.0,Delhi,358407,Medium,1,0
39.0,1786529.0,Mumbai,1561012,Low,4,0
35.0,744929.0,Mumbai,1641618,Low,3,1
62.0,625716.0,Pune,536478,High,1,0
26.0,760085.0,Pune,683476,Low,3,0
35.0,1988702.0,Bangalore,1394004,Medium,5,0
64.0,1556670.0,Pune,1101859,High,1,0
46.0,1115986.0,Pune,788393,Low,2,1
42.0,1875203.0,Pune,808418,High,5,1
43.0,1886295.0,Hyderabad,1918283,High,5,0
28.0,1480851.0,Hyderabad,1792857,Medium,1,1
54.0,602854.0,Bangalore,1173922,High,2,1
,868582.0,Bangalore,1690083,Low,3,0
,381136.0,Delhi,1685221,Medium,2,1
61.0,1416658.0,Bangalore,1447208,High,5,0
36.0,1501877.0,Delhi,463713,Low,1,0
50.0,742383.0,Pune,817057,High,2,1
27.0,1372130.0,Bangalore,453969,High,2,0
34.0,594655.0,Bangalore,1525300,Medium,5,1
50.0,1112046.0,Bangalore,1290754,Medium,3,0
49.0,678766.0,Delhi,628817,Medium,2,0
39.0,1122879.0,Delhi,1336858,Medium,2,0
58.0,1861887.0,Mumbai,1796101,Low,4,0
31.0,1880045.0,Delhi,809472,High,5,1
36.0,422310.0,Delhi,402776,Medium,4,0
61.0,1007032.0,Hyderabad,881006,Low,5,1
49.0,699344.0,Bangalore,1450154,Medium,5,0
48.0,1949033.0,Delhi,368809,High,4,1
38.0,1096366.0,Bangalore,1633347,Medium,3,1
30.0,1826140.0,Bangalore,1925485,High,3,0
53.0,1691909.0,Hyderabad,1708449,High,5,1
26.0,640187.0,Bangalore,1534732,Low,4,0
63.0,469072.0,Delhi,839439,Medium,2,0
53.0,1205520.0,Bangalore,1948555,Medium,5,0
39.0,405719.0,Mumbai,1768533,High,5,0
57.0,896248.0,Mumbai,1174916,Medium,1,0
43.0,1998961.0,Hyderabad,1943036,High,3,1
29.0,1947768.0,Delhi,534722,Low,4,1
51.0,316196.0,Hyderabad,1278420,Medium,2,0
34.0,1257980.0,Mumbai,921473,High,2,1
56.0,1675431.0,Delhi,1982106,Medium,5,0
39.0,1982054.0,Bangalore,1844304,Medium,2,0
22.0,653814.0,Delhi,1910100,Low,2,1
56.0,7544204.0,Pune,563186,High,5,0
59.0,1096881.0,Delhi,1230567,Low,3,1
27.0,1800548.0,Bangalore,484990,Low,1,0
59.0,1841455.0,Pune,1500138,Low,3,1
63.0,1630541.0,Hyderabad,1258471,High,3,1
42.0,933082.0,Delhi,749688,High,1,0
59.0,,Hyderabad,1081936,Medium,5,0
30.0,1359762.0,Delhi,1194501,High,3,0
27.0,967469.0,Mumbai,1159270,Low,4,0
48.0,,Mumbai,715092,High,4,0
49.0,1789861.0,Bangalore,1463724,Medium,1,0
29.0,1545360.0,Mumbai,622794,Low,4,1
58.0,1718674.0,Pune,1481950,Medium,5,0
47.0,1289067.0,Pune,1236521,High,2,0
55.0,1311619.0,Delhi,342311,Medium,5,0
32.0,1098607.0,Hyderabad,1124693,Medium,1,0
51.0,1377144.0,Pune,946122,High,2,1
55.0,1624970.0,Delhi,317171,Medium,4,1
56.0,1845589.0,Hyderabad,1856688,High,3,0
45.0,328131.0,Mumbai,1651946,Low,4,1
41.0,1294096.0,Delhi,1157060,Medium,5,1
23.0,525063.0,Hyderabad,906761,Low,5,1
50.0,834157.0,Bangalore,888511,High,1,0
37.0,788730.0,Bangalore,537401,High,3,1
,1401418.0,Pune,510425,Medium,3,1
43.0,567390.0,Hyderabad,375315,Medium,2,0
42.0,1951434.0,Bangalore,763268,High,2,0
41.0,1620407.0,Pune,1977619,High,5,0
21.0,722485.0,Delhi,625768,Low,1,0
50.0,847735.0,Delhi,1706370,Low,5,1
30.0,1834341.0,Hyderabad,702526,Medium,3,1
47.0,724532.0,Hyderabad,334281,Medium,3,0
51.0,1150292.0,Hyderabad,621414,Medium,5,0
24.0,1212845.0,Hyderabad,1700065,Medium,3,0
57.0,650953.0,Bangalore,477176,Medium,2,0
29.0,1426137.0,Bangalore,1370311,Medium,3,0
59.0,1114394.0,Pune,1196331,Medium,2,1
43.0,1057735.0,Bangalore,1814077,Medium,4,1
54.0,1539110.0,Delhi,1966037,Low,1,1
63.0,734535.0,Pune,592042,High,1,1
42.0,1448699.0,Bangalore,1306578,High,3,1
36.0,1963655.0,Hyderabad,678803,Medium,1,1
20.0,1676470.0,Bangalore,1975606,High,4,1
50.0,1240673.0,Mumbai,411184,Medium,3,1
50.0,681018.0,Pune,714924,Low,2,1
61.0,1455934.0,Bangalore,545735,Medium,4,0
61.0,1016015.0,Bangalore,969772,Low,4,1
53.0,716456.0,Delhi,748037,Low,1,0
28.0,1387724.0,Hyderabad,1115810,Low,2,0
41.0,1135510.0,Hyderabad,944137,Medium,5,0
32.0,1394699.0,Delhi,393638,Low,4,0
44.0,,Delhi,1165012,Medium,1,0
37.0,752958.0,Mumbai,1603746,Low,4,1
31.0,1742549.0,Pune,776991,Low,2,0
59.0,1185055.0,Hyderabad,1858479,High,2,1
36.0,1258812.0,Delhi,957795,Medium,3,1
,235568.0,Delhi,409470,High,5,1
61.0,1880191.0,Pune,1830492,Low,5,0
34.0,455745.0,Delhi,560236,High,1,1
34.0,572332.0,Mumbai,532474,Low,5,0
58.0,685119.0,Pune,1483034,High,2,0
32.0,,Mumbai,1550624,High,5,0
36.0,1898585.0,Bangalore,345503,Medium,1,1
51.0,459291.0,Hyderabad,932600,Medium,4,1
28.0,638866.0,Delhi,1289476,High,5,1
59.0,603562.0,Pune,940753,High,5,0
,3522064.0,Mumbai,1945803,Medium,2,0
45.0,255904.0,Hyderabad,781994,Low,2,1
46.0,4434292.0,Hyderabad,474536,Low,4,0
40.0,478252.0,Delhi,630619,Low,3,0
37.0,722247.0,Hyderabad,1431334,Low,5,0
32.0,989285.0,Delhi,458349,High,2,0
35.0,546300.0,Bangalore,1173111,Low,3,0
28.0,466320.0,Delhi,354012,High,5,0
31.0,824747.0,Mumbai,958498,High,5,1
63.0,1667712.0,Hyderabad,1791119,Low,3,1
57.0,1434498.0,Hyderabad,1828317,Low,2,1
38.0,1386477.0,Hyderabad,557638,Low,4,1
26.0,323225.0,Delhi,827040,Medium,5,1
54.0,693406.0,Pune,1898629,High,1,1
37.0,421738.0,Delhi,411193,Low,1,0
35.0,1104890.0,Mumbai,300837,Medium,1,0
58.0,1883757.0,Delhi,1966874,High,4,1
23.0,1060359.0,Hyderabad,770795,High,5,1
44.0,678076.0,Bangalore,1331605,High,2,0
51.0,442726.0,Mumbai,1592338,Low,2,0
59.0,1551387.0,Bangalore,881285,Low,4,1
32.0,,Mumbai,990861,High,5,1
64.0,1677635.0,Mumbai,1786562,High,3,0
36.0,906168.0,Hyderabad,543977,Medium,3,1
56.0,1672335.0,Delhi,1976374,Medium,5,0
25.0,665996.0,Hyderabad,1547837,High,5,0
38.0,1255187.0,Hyderabad,1305564,Medium,2,0
32.0,1598962.0,Hyderabad,1994771,High,4,1
45.0,971812.0,Bangalore,1409170,Medium,4,1
33.0,1543763.0,Mumbai,1433845,High,2,0
50.0,336343.0,Pune,1188046,Low,1,0
23.0,1059299.0,Delhi,337448,High,3,0
58.0,539233.0,Hyderabad,515378,Low,5,0
27.0,1045177.0,Mumbai,1791317,High,3,0
44.0,1738668.0,Delhi,1189411,Low,3,1
32.0,1179581.0,Pune,1951204,Medium,4,0
51.0,1438767.0,Pune,643890,Low,2,1
57.0,1915509.0,Hyderabad,1552817,Medium,1,0
57.0,1925345.0,Pune,439384,High,1,1
47.0,1072402.0,Pune,731516,Medium,2,1
49.0,1535184.0,Delhi,1665714,Medium,3,0
22.0,1497796.0,Delhi,1958629,Medium,2,0
47.0,1684632.0,Hyderabad,1719833,High,2,0
22.0,1166289.0,Mumbai,1893386,Low,5,1
64.0,842811.0,Hyderabad,1354199,Medium,5,0
53.0,1793526.0,Bangalore,1622180,High,3,0
35.0,1004660.0,Pune,1358810,Medium,4,1
41.0,785009.0,Mumbai,1301543,Low,1,1
51.0,862746.0,Delhi,1543226,Medium,5,0
57.0,993294.0,Bangalore,520708,Medium,3,1
27.0,764396.0,Bangalore,460492,Medium,2,0
27.0,291788.0,Pune,466885,Low,5,0
25.0,2672956.0,Delhi,1217886,Low,2,0
33.0,444437.0,Mumbai,1988356,High,2,0
51.0,1066572.0,Delhi,338353,Medium,5,1
,1200467.0,Pune,859273,Medium,3,0
29.0,882561.0,Bangalore,1652975,Medium,1,0
22.0,249966.0,Pune,1275765,Medium,3,1
31.0,385846.0,Hyderabad,361590,Low,4,0
50.0,1521106.0,Bangalore,738702,Low,4,1
48.0,801516.0,Pune,421282,Medium,1,0
24.0,1239524.0,Mumbai,1338978,Medium,4,0
44.0,1394873.0,Mumbai,610027,Medium,2,0
60.0,1658485.0,Mumbai,875854,Medium,4,0
50.0,1582917.0,Hyderabad,824938,High,5,0
40.0,243021.0,Delhi,472009,High,2,0
39.0,581059.0,Mumbai,1369875,Medium,3,0
58.0,349333.0,Hyderabad,326862,Medium,1,0
41.0,620594.0,Mumbai,789905,Medium,5,0
23.0,1103606.0,Hyderabad,1627032,High,5,0
32.0,976934.0,Mumbai,1621663,Low,1,1
64.0,286755.0,Delhi,630878,High,4,0
61.0,1129441.0,Pune,1234829,High,1,0
39.0,1314906.0,Mumbai,1816060,Medium,1,0
32.0,902726.0,Pune,949848,Medium,4,1
36.0,1058754.0,Mumbai,1346725,Low,3,1
55.0,769601.0,Delhi,1288845,Medium,1,0
52.0,434729.0,Pune,352879,Medium,4,1
20.0,957071.0,Hyderabad,1301953,Low,5,1
34.0,,Mumbai,1022098,Medium,1,0
32.0,,Mumbai,1992516,Medium,1,0
36.0,348430.0,Hyderabad,1019370,Medium,3,0
43.0,1241431.0,Delhi,1824362,High,3,1
27.0,1606046.0,Bangalore,696222,Medium,5,0
,,Mumbai,1805020,High,3,0
64.0,642037.0,Hyderabad,745272,Medium,5,1
42.0,228365.0,Bangalore,570649,Medium,1,0
27.0,1523909.0,Mumbai,1631218,High,4,1
27.0,1718541.0,Pune,931967,High,3,1
,1780112.0,Hyderabad,1853201,Medium,5,1
32.0,1252945.0,Pune,971865,Low,3,0
58.0,656979.0,Delhi,1542166,Medium,3,0
56.0,1696271.0,Bangalore,1224107,High,2,1
47.0,565863.0,Hyderabad,1111176,Medium,1,0
44.0,1420531.0,Mumbai,1811010,Medium,3,0
35.0,1805919.0,Mumbai,1347109,High,4,0
21.0,1972667.0,Bangalore,706676,Low,2,1
37.0,1627400.0,Pune,1663993,Low,5,1
36.0,469594.0,Pune,641239,High,5,1
49.0,1382573.0,Hyderabad,852832,High,4,1
58.0,673267.0,Hyderabad,831152,Medium,4,0
32.0,250272.0,Pune,1700034,High,1,0
51.0,1253886.0,Hyderabad,641914,High,4,0
48.0,1280393.0,Pune,1901457,Medium,5,1
49.0,1756926.0,Bangalore,1088161,Medium,1,1
37.0,686160.0,Hyderabad,868803,Medium,4,0
32.0,1686320.0,Pune,1857598,Low,4,0
62.0,1173283.0,Hyderabad,836701,Low,5,1
40.0,940176.0,Mumbai,609796,High,1,1
49.0,1130564.0,Mumbai,329764,Medium,2,0
40.0,1988019.0,Delhi,363784,High,2,1
36.0,1980246.0,Pune,1001101,High,1,0
59.0,1788321.0,Delhi,504276,Low,4,0
38.0,242311.0,Pune,376844,Low,4,0
34.0,1400534.0,Hyderabad,424887,High,1,1
28.0,1718904.0,Pune,808954,Medium,2,1
29.0,1692669.0,Mumbai,898720,Low,3,1
63.0,7585748.0,Hyderabad,667088,Low,5,1
50.0,559571.0,Mumbai,1040487,Low,1,0
42.0,1412910.0,Hyderabad,1898146,High,3,0
49.0,593238.0,Pune,772671,Low,5,1
52.0,987560.0,Pune,1159642,Medium,3,0
28.0,1852386.0,Mumbai,1838027,Low,3,0
,1411970.0,Bangalore,1663704,High,5,1
63.0,248929.0,Pune,1235896,High,3,0
54.0,805984.0,Bangalore,1115629,High,2,0
30.0,577389.0,Hyderabad,981533,High,1,0
53.0,996240.0,Bangalore,563210,Medium,2,1
35.0,1868012.0,Mumbai,1719162,High,2,1
,646098.0,Delhi,1310415,Low,5,0
51.0,1008157.0,Delhi,1078335,Medium,5,1
34.0,1583254.0,Mumbai,1407994,High,5,0
31.0,1550670.0,Delhi,1083171,High,3,1
52.0,1992890.0,Mumbai,1416030,Medium,3,0
64.0,283576.0,Pune,638406,Low,1,1
33.0,220557.0,Bangalore,1493930,Medium,3,1
27.0,746113.0,Delhi,980175,Low,1,0
27.0,1519718.0,Pune,1595663,Low,2,1
46.0,236080.0,Delhi,1240098,High,1,0
31.0,1437445.0,Hyderabad,1536159,Medium,1,1
20.0,1919738.0,Mumbai,628822,Medium,5,0
62.0,693844.0,Mumbai,942199,High,3,1
59.0,1815271.0,Pune,1958632,High,4,0
61.0,1368859.0,Hyderabad,629095,Low,4,0
30.0,213338.0,Bangalore,1879238,High,5,1
58.0,800577.0,Hyderabad,851262,Medium,2,1
62.0,1713312.0,Hyderabad,1024538,High,2,1
50.0,1922831.0,Bangalore,1038832,High,2,1
36.0,378982.0,Bangalore,1904778,High,1,0
52.0,5431772.0,Hyderabad,1922878,High,3,1
51.0,528042.0,Delhi,1278883,High,2,1
48.0,1120958.0,Delhi,1882211,Low,4,0
40.0,1890350.0,Hyderabad,1538663,High,1,1
40.0,1597260.0,Delhi,1699849,High,2,1
59.0,1743351.0,Bangalore,743397,Medium,2,1
42.0,1987073.0,Bangalore,449832,High,3,0
25.0,643853.0,Delhi,516233,Medium,3,1
41.0,860709.0,Bangalore,916391,Medium,1,1
57.0,1026395.0,Mumbai,1426175,Medium,4,0
,1193087.0,Bangalore,528238,Medium,5,1
64.0,1649542.0,Hyderabad,785713,Low,4,0
27.0,557073.0,Pune,1038161,Low,3,0
60.0,1926399.0,Delhi,1422842,Medium,3,0
54.0,799223.0,Delhi,1803968,Low,5,0
30.0,1962728.0,Bangalore,1997601,Low,4,0
43.0,1000118.0,Bangalore,559578,High,4,1
40.0,1748131.0,Pune,1624777,Low,5,0
21.0,1312104.0,Pune,1115546,Medium,3,1
59.0,1872675.0,Hyderabad,771963,Medium,1,0
38.0,708907.0,Mumbai,543762,Medium,4,1
58.0,1533507.0,Hyderabad,1367156,Medium,2,1
47.0,1132280.0,Delhi,1039230,High,4,0
36.0,577757.0,Bangalore,1358378,Low,4,1
25.0,1212567.0,Hyderabad,1174289,Medium,4,1
38.0,912787.0,Bangalore,401467,High,3,1
57.0,1353463.0,Bangalore,664911,Medium,2,0
47.0,1309662.0,Hyderabad,1811335,Low,4,0
21.0,1088663.0,Hyderabad,960035,High,1,1
57.0,1504070.0,Pune,445130,Low,2,0
56.0,708889.0,Mumbai,480073,High,5,0
23.0,1836172.0,Pune,992879,Medium,1,0
41.0,477941.0,Mumbai,1551403,Medium,5,0
45.0,1516022.0,Hyderabad,970805,Low,4,1
62.0,656388.0,Mumbai,1815746,Low,3,1
55.0,762347.0,Delhi,1175882,High,4,0
32.0,331980.0,Pune,930327,Low,4,0
51.0,1964188.0,Pune,1115127,Low,5,0
36.0,1722451.0,Pune,482299,Medium,4,0
60.0,343949.0,Bangalore,1640905,Medium,1,1
55.0,476383.0,Bangalore,474703,Medium,3,0
38.0,1204475.0,Hyderabad,1341752,Medium,5,0
54.0,227313.0,Hyderabad,302078,Medium,2,1
59.0,1218394.0,Bangalore,1182318,Medium,4,1
47.0,1290679.0,Pune,770825,Medium,5,0
20.0,379480.0,Bangalore,454850,High,4,0
61.0,1725043.0,Mumbai,978757,Medium,4,0
37.0,1337347.0,Pune,1810649,Medium,5,0
59.0,1374804.0,Bangalore,1593013,Medium,1,1
52.0,291665.0,Hyderabad,1616731,Medium,2,0
31.0,996966.0,Bangalore,679268,Medium,4,0
27.0,,Delhi,995215,Low,1,0
43.0,997399.0,Bangalore,1686252,Low,4,1
35.0,937351.0,Pune,1335551,Medium,4,1
23.0,1051995.0,Bangalore,531106,Medium,1,0
57.0,470804.0,Hyderabad,1395421,Medium,4,1
63.0,1629391.0,Mumbai,1499694,High,2,0
46.0,684091.0,Delhi,830906,Medium,5,1
28.0,329909.0,Pune,1683155,High,1,0
35.0,1681615.0,Hyderabad,1773114,High,3,0
31.0,649058.0,Delhi,819069,Medium,4,1
50.0,340688.0,Bangalore,1775589,Low,5,1
43.0,1324552.0,Delhi,708344,Medium,2,0
33.0,,Mumbai,464251,Medium,2,0
64.0,1523827.0,Delhi,1547165,Low,3,1
44.0,1965340.0,Delhi,1603189,Low,2,1
53.0,1867046.0,Bangalore,1063203,Medium,5,1
22.0,1078219.0,Bangalore,942446,Medium,3,0
43.0,479087.0,Pune,1775865,High,1,1
61.0,1289301.0,Bangalore,902302,Low,3,0
28.0,734398.0,Delhi,1861160,High,1,0
45.0,698864.0,Mumbai,1984414,High,2,0
39.0,1527182.0,Bangalore,654109,High,5,0
59.0,1589952.0,Pune,1517011,High,4,1
29.0,909441.0,Pune,1082915,Low,3,0
38.0,646015.0,Delhi,1464079,Low,2,0
,790855.0,Bangalore,1491345,Low,5,0
43.0,682517.0,Bangalore,1849764,Medium,4,1
24.0,1955160.0,Pune,658021,High,3,0
22.0,1638145.0,Bangalore,1933721,Medium,5,0
46.0,1042495.0,Delhi,1819326,Low,2,1
35.0,1361970.0,Mumbai,896910,Low,3,1
34.0,348940.0,Delhi,694365,Medium,3,1
54.0,1193477.0,Bangalore,1895656,High,1,1
31.0,543133.0,Delhi,447462,Low,1,0
60.0,,Hyderabad,465276,High,3,0
